2
1
7
6
7
15
14
18
17
21
24
43
46
54
60
32
20
25
13
16
6
11
19
18
13
18
27
14
17
11
17
25
13
10
11
9
6
10
12
15
11
2
7
13
18
17
19
4
7
14
6
11
21
8
17
11
20
13
15
6
11
6
6
7
2
6
6
2
1
2
7
0
0
0
1
0
1
1
3
1
0
0
2
1
0
1
0
0
0
0
0
0
0
0
1
2
0
2
2
2
3
11
12
14
20
25
31
34
13
13
19
15
13
14
15
30
30
22
16
17
12
4
28
19
18
14
16
28
26
16
12
20
14
17
10
2
14
18
8
8
6
8
15
11
7
6
24
24
10
8
14
16
21
24
13
17
19
15
9
6
3
4
3
4
3
4
6
2
6
7
17
1
3
1
0
4
1
3
5
1
2
3
2
2
0
0
2
3
2
5
0
4
1
3
2
1
5
5
10
19
16
17
19
25
21
17
24
16
13
22
27
21
12
15
7
16
19
14
13
17
28
13
45
30
23
14
12
11
10
11
10
4
8
9
4
26
15
8
6
8
10
18
13
25
16
11
18
18
16
17
21
14
17
15
19
6
8
5
12
4
6
16
6
6
6
11
6
0
5
2
6
3
4
4
0
7
5
5
8
4
3
3
3
6
5
10
3
3
5
6
4
7
0
5
5
9
6
6
4
5
11
12
26
26
15
13
4
19
16
17
20
10
35
24
14
15
16
16
22
13
17
16
11
7
12
8
3
5
2
3
7
3
3
6
3
4
11
10
9
11
6
8
10
20
12
5
5
11
16
6
5
10
5
9
8
5
12
18
4
7
3
3
4
5
3
6
1
8
3
2
0
3
1
4
6
2
3
2
1
2
2
5
0
0
0
4
1
1
0
2
2
3
0
4
5
3
12
5
4
3
3
2
9
9
3
3
4
8
6
8
8
5
21
6
4
9
9
8
8
3
2
5
1
6
3
6
6
5
4
3
2
4
4
6
4
9
10
6
11
8
12
14
6
8
9
11
5
9
3
9
8
5
6
5
1
1
0
4
0
3
1
0
2
0
0
0
0
3
1
0
0
1
0
0
0
0
0
2
1
1
0
0
0
6
5
5
11
16
18
12
25
17
30
23
19
19
9
29
34
22
13
17
25
14
20
17
16
28
24
11
15
13
32
13
17
14
8
15
10
10
15
8
11
24
19
23
10
5
8
27
10
10
9
18
5
10
13
18
13
16
34
12
5
7
4
4
3
1
1
14
7
2
3
9
0
2
0
1
0
3
0
4
0
3
0
1
0
1
1
1
0
0
2
0
1
0
3
4
4
3
5
6
8
11
31
29
27
32
22
12
21
13
15
14
14
12
16
22
19
21
42
48
37
27
16
21
26
26
12
15
11
20
10
9
10
10
10
11
6
10
11
16
14
10
14
17
18
29
16
10
21
24
29
18
16
6
15
15
9
12
7
10
2
5
1
1
1
2
4
4
2
2
2
2
1
2
0
0
0
2
0
0
0
1
0
1
0
1
1
0
4
1
1
1
7
4
7
7
12
15
24
18
34
42
19
27
12
24
12
14
17
20
18
23
23
15
25
11
15
29
21
6
21
21
12
15
14
19
11
18
10
10
8
9
16
12
7
16
11
11
26
42
28
30
17
27
31
9
19
29
16
18
13
15
10
13
10
3
4
7
13
7
2
3
1
2
2
1
0
0
3
0
0
0
1
0
1
0
0
1
0
0
0
1
0
1
0
0
1
2
0
3
6
14
16
21
19
21
24
39
25
11
29
18
16
16
26
23
15
16
22
37
59
50
18
18
7
20
34
20
27
17
16
21
18
35
13
14
8
12
25
38
14
22
22
36
19
18
29
28
21
27
23
15
26
24
17
11
21
16
9
12
4
5
3
17
11
8
9
10
10
14
7
19
9
7
11
8
11
12
12
11
11
9
13
9
16
12
8
8
17
13
11
9
8
3
1
17
4
15
21
19
33
26
28
39
29
56
20
50
29
15
14
30
33
29
34
19
30
26
24
12
15
21
37
28
27
35
25
16
13
21
11
11
6
14
16
10
15
19
30
19
18
21
19
34
17
17
29
28
13
13
25
10
19
25
31
19
12
9
4
4
3
6
3
4
4
3
5
3
1
5
0
4
4
1
5
1
4
0
0
0
0
2
0
1
1
2
0
0
0
1
4
2
1
2
3
2
4
4
4
17
17
6
16
28
27
14
35
34
23
19
11
22
17
9
11
10
18
15
10
13
18
14
17
10
4
5
4
4
12
4
12
4
10
11
9
10
4
13
10
6
