2014-03-17,NA
2014-03-18,NA
2014-03-19,1482
2014-03-20,5010
2014-03-21,4500
2014-03-22,1958
2014-03-23,1542
2014-03-24,2342
2014-03-25,3048
2014-03-26,2475
2014-03-27,2159
2014-03-28,  21
2014-03-29,NA
2014-03-30,NA
2014-03-31,1182
2014-04-01,1589
2014-04-02,1405
2014-04-03,1675
2014-04-04,1188
2014-04-05, 685
2014-04-06, 385
2014-04-07,1949
2014-04-08,1503
2014-04-09,1785
2014-04-10,1957
2014-04-11,1614
2014-04-12,1727
2014-04-13, 732
2014-04-14,1506
2014-04-15,1663
2014-04-16,1432
2014-04-17, 891
2014-04-18,1072
2014-04-19, 978
2014-04-20, 308
2014-04-21,1481
2014-04-22,1640
2014-04-23,1665
2014-04-24,1613
2014-04-25,1676
2014-04-26,1011
2014-04-27, 961
2014-04-28,1452
2014-04-29,1440
2014-04-30, 336
2014-05-01,NA
2014-05-02,NA
