2013-06-27, 544
2013-06-28,2126
2013-06-29,1244
2013-06-30,1384
2013-07-01,1988
2013-07-02,1935
2013-07-03,1911
2013-07-04,2092
2013-07-05,2125
2013-07-06,1211
2013-07-07,1643
2013-07-08,1993
2013-07-09,1949
2013-07-10,1755
2013-07-11,1906
2013-07-12,2136
2013-07-13,1121
2013-07-14,1285
2013-07-15,1930
2013-07-16,1853
2013-07-17,1843
2013-07-18,1958
2013-07-19,2034
2013-07-20,1135
2013-07-21,1224
2013-07-22,1910
2013-07-23, 597
2013-07-24, 938
2013-07-25, 910
2013-07-26, 972
2013-07-27, 605
2013-07-28, 670
2013-07-29, 902
2013-07-30, 986
2013-07-31, 972
2013-08-01,1052
2013-08-02,1026
2013-08-03, 732
2013-08-04, 631
2013-08-05, 990
2013-08-06, 878
2013-08-07, 984
2013-08-08, 948
2013-08-09,1040
2013-08-10, 730
2013-08-11,1358
2013-08-12,2180
2013-08-13,1786
2013-08-14,2038
2013-08-15,1284
2013-08-16,1722
2013-08-17,1245
2013-08-18,1350
2013-08-19,1905
2013-08-20,1814
2013-08-21,2357
2013-08-22,2316
2013-08-23,1597
2013-08-24,NA
2013-08-25,NA
2013-08-26,NA
2013-08-27,NA
2013-08-28,NA
2013-08-29,NA
