Fecha,idNodo,Total
180,2012-12-15,1351671926347,9928
181,2012-12-15,1351591695721,1713
182,2012-12-15,1353516696420,646
183,2012-12-15,1351591800440,1503
184,2012-12-15,1353516696419,12192
185,2012-12-16,1353516696420,706
186,2012-12-16,1351591695721,1154
187,2012-12-16,1353516696419,8624
188,2012-12-16,1351591800440,1376
189,2012-12-16,1351671926347,8027
190,2012-12-17,1351591695721,2888
191,2012-12-17,1351671926347,15486
192,2012-12-17,1353516696420,1323
193,2012-12-17,1351591800440,2352
194,2012-12-17,1353516696419,20354
195,2012-12-18,1353516696420,1521
196,2012-12-18,1351671926347,16147
197,2012-12-18,1351591800440,2362
198,2012-12-18,1353516696419,20302
199,2012-12-18,1351591695721,2210
200,2012-12-19,1351671926347,14953
201,2012-12-19,1351591800440,1998
202,2012-12-19,1353516696420,1337
203,2012-12-19,1353516696419,21306
204,2012-12-19,1351591695721,1646
205,2012-12-20,1353516696420,1340
206,2012-12-20,1353516696419,20882
207,2012-12-20,1351591800440,2172
208,2012-12-20,1351591695721,1676
209,2012-12-20,1351671926347,9698
210,2012-12-21,1351591695721,1844
211,2012-12-21,1351671926347,9752
212,2012-12-21,1353516696420,1466
213,2012-12-21,1353516696419,22699
214,2012-12-21,1351591800440,2433
215,2012-12-22,1353516696420,748
216,2012-12-22,1351671926347,6022
217,2012-12-22,1353516696419,13466
218,2012-12-22,1351591695721,935
219,2012-12-22,1351591800440,1421
220,2012-12-23,1351671926347,4375
221,2012-12-23,1351591800440,1211
222,2012-12-23,1353516696420,795
223,2012-12-23,1353516696419,10338
224,2012-12-23,1351591695721,659
225,2012-12-24,1353516696420,918
226,2012-12-24,1353516696419,12120
227,2012-12-24,1351591800440,1302
228,2012-12-24,1351591695721,1210
229,2012-12-24,1351671926347,5347
230,2012-12-25,1351591800440,932
231,2012-12-25,1351671926347,3546
232,2012-12-25,1353516696420,507
233,2012-12-25,1353516696419,6580
234,2012-12-25,1351591695721,429
235,2012-12-26,1353516696420,1015
236,2012-12-26,1351671926347,7716
237,2012-12-26,1351591800440,1179
238,2012-12-26,1353516696419,19707
239,2012-12-26,1351591695721,1307
240,2012-12-27,1351671926347,7872
241,2012-12-27,1351591800440,1535
242,2012-12-27,1353516696420,1178
243,2012-12-27,1351591695721,1454
244,2012-12-27,1353516696419,18531
245,2012-12-28,1353516696419,19488
246,2012-12-28,1351591800440,1305
247,2012-12-28,1353516696420,1204
248,2012-12-28,1351591695721,1170
249,2012-12-28,1351671926347,8199
250,2012-12-29,1353516696419,12891
251,2012-12-29,1351591695721,1015
252,2012-12-29,1351671926347,5307
253,2012-12-29,1353516696420,830
254,2012-12-29,1351591800440,1048
255,2012-12-30,1353516696420,818
256,2012-12-30,1351671926347,5614
257,2012-12-30,1351591695721,934
258,2012-12-30,1353516696419,10511
259,2012-12-30,1351591800440,847
260,2012-12-31,1353516696419,11983
261,2012-12-31,1351671926347,5203
262,2012-12-31,1351591800440,1128
263,2012-12-31,1353516696420,963
264,2012-12-31,1351591695721,1072
265,2013-01-01,1353516696420,457
266,2013-01-01,1351591800440,594
267,2013-01-01,1353516696419,6393
268,2013-01-01,1351591695721,605
269,2013-01-01,1351671926347,3436
270,2013-01-02,1353516696419,14211
271,2013-01-02,1351591800440,652
272,2013-01-02,1351671926347,5531
273,2013-01-02,1353516696420,878
274,2013-01-02,1351591695721,692
275,2013-01-03,1353516696420,998
276,2013-01-03,1351671926347,7294
277,2013-01-03,1351591800440,1509
278,2013-01-03,1353516696419,19943
279,2013-01-03,1351591695721,1517
280,2013-01-04,1353516696419,21255
281,2013-01-04,1351671926347,7958
282,2013-01-04,1351591695721,1337
283,2013-01-04,1353516696420,1033
