2014-05-15,   64
2014-05-16,  668
2014-05-17,  426
2014-05-18,  310
2014-05-19,  668
2014-05-20,  554
2014-05-21,  482
2014-05-22,  610
2014-05-23,  595
2014-05-24,  323
2014-05-25,  327
2014-05-26, 5500
2014-05-27,23606
2014-05-28,25772
2014-05-29,24762
2014-05-30,14773
2014-05-31,11908
2014-06-01, 7933
2014-06-02,23344
2014-06-03,20462
2014-06-04,24529
2014-06-05,25461
2014-06-06,24197
2014-06-07,10361
2014-06-08,10249
2014-06-09,22438
2014-06-10,25311
2014-06-11,26477
2014-06-12,25341
2014-06-13,24508
2014-06-14,NA
2014-06-15,NA
2014-06-16,  764
2014-06-17,  718
2014-06-18,  726
2014-06-19,  388
2014-06-20,  628
2014-06-21,  220
2014-06-22,  196
2014-06-23,  610
2014-06-24,  484
2014-06-25,  664
2014-06-26,  650
2014-06-27,  704
2014-06-28,  310
2014-06-29, 1561
2014-06-30,23518
2014-07-01,15269
2014-07-02,13021
2014-07-03,NA
2014-07-04,NA
2014-07-05,NA
2014-07-06, 3265
2014-07-07,20038
2014-07-08,19720
2014-07-09,24156
2014-07-10,23507
2014-07-11,22784
2014-07-12,11241
2014-07-13, 7096
2014-07-14,19728
2014-07-15,NA
