2013-09-03,  67
2013-09-04,2321
2013-09-05,2495
2013-09-06,2754
2013-09-07,1457
2013-09-08,1490
2013-09-09,2457
2013-09-10,2412
2013-09-11,2416
2013-09-12,2417
2013-09-13,2624
2013-09-14,1288
2013-09-15,1511
2013-09-16,2304
2013-09-17,2417
2013-09-18,2450
2013-09-19,2500
2013-09-20,2369
2013-09-21,1348
2013-09-22,1523
2013-09-23,2245
2013-09-24, 151
2013-09-25,2011
2013-09-26,2332
2013-09-27,3144
2013-09-28,1451
2013-09-29,1426
2013-09-30,2265
2013-10-01,2187
2013-10-02,2184
2013-10-03,2396
2013-10-04,2563
2013-10-05,1323
2013-10-06,1399
2013-10-07,2232
2013-10-08,2400
2013-10-09,2402
2013-10-10,2287
2013-10-11,2678
2013-10-12,1278
2013-10-13,1628
2013-10-14,2353
2013-10-15,2398
2013-10-16,2052
2013-10-17,2467
2013-10-18, 784
