2014-06-03 08:00:00, 33
2014-06-03 08:30:00, 32
2014-06-03 09:00:00, 68
2014-06-03 09:30:00,136
2014-06-03 10:00:00, 34
2014-06-03 10:30:00,134
2014-06-03 11:00:00,171
2014-06-03 11:30:00,169
2014-06-03 12:00:00, 69
2014-06-03 12:30:00, 67
2014-06-03 13:00:00, 70
2014-06-03 13:30:00,110
2014-06-03 14:00:00, 81
2014-06-03 14:30:00,132
2014-06-03 15:00:00, 45
2014-06-03 15:30:00,197
2014-06-03 16:00:00,105
2014-06-03 16:30:00, 56
2014-06-03 17:00:00, 58
2014-06-03 17:30:00, 60
2014-06-03 18:00:00,131
2014-06-03 18:30:00, 68
2014-06-03 19:00:00,279
2014-06-03 19:30:00,144
2014-06-03 20:00:00,  0
2014-06-03 20:30:00,  0
2014-06-03 21:00:00, 71
2014-06-03 21:30:00,142
2014-06-03 22:00:00,  0
2014-06-03 22:30:00,  0
2014-06-03 23:00:00,  0
2014-06-03 23:30:00,143
2014-06-04 00:00:00,  0
2014-06-04 00:30:00,213
2014-06-04 01:00:00,  0
2014-06-04 01:30:00,  0
2014-06-04 02:00:00,  0
2014-06-04 02:30:00,  0
2014-06-04 03:00:00,  0
2014-06-04 03:30:00,  0
2014-06-04 04:00:00,  0
2014-06-04 04:30:00,  0
2014-06-04 05:00:00,  0
2014-06-04 05:30:00,  0
2014-06-04 06:00:00,  0
2014-06-04 06:30:00,  0
2014-06-04 07:00:00, 70
2014-06-04 07:30:00,  0
2014-06-04 08:00:00,  0
2014-06-04 08:30:00, 70
2014-06-04 09:00:00,  0
2014-06-04 09:30:00,287
2014-06-04 10:00:00, 70
2014-06-04 10:30:00,285
2014-06-04 11:00:00, 73
2014-06-04 11:30:00,214
2014-06-04 12:00:00,286
2014-06-04 12:30:00,293
2014-06-04 13:00:00,285
2014-06-04 13:30:00, 73
2014-06-04 14:00:00, 71
2014-06-04 14:30:00,286
2014-06-04 15:00:00,215
2014-06-04 15:30:00, 73
2014-06-04 16:00:00, 70
2014-06-04 16:30:00,144
2014-06-04 17:00:00, 70
2014-06-04 17:30:00,143
2014-06-04 18:00:00,217
2014-06-04 18:30:00,215
2014-06-04 19:00:00, 70
2014-06-04 19:30:00,  0
2014-06-04 20:00:00, 70
2014-06-04 20:30:00, 70
2014-06-04 21:00:00, 71
2014-06-04 21:30:00, 73
2014-06-04 22:00:00,  0
2014-06-04 22:30:00, 70
2014-06-04 23:00:00,215
2014-06-04 23:30:00,  0
2014-06-05 00:00:00,  0
2014-06-05 00:30:00, 71
2014-06-05 01:00:00,  0
2014-06-05 01:30:00,  0
2014-06-05 02:00:00,  0
2014-06-05 02:30:00,  0
2014-06-05 03:00:00,  0
2014-06-05 03:30:00,  0
2014-06-05 04:00:00,  0
2014-06-05 04:30:00,  0
2014-06-05 05:00:00,  0
2014-06-05 05:30:00,  0
2014-06-05 06:00:00,  0
2014-06-05 06:30:00,  0
2014-06-05 07:00:00,  0
2014-06-05 07:30:00, 70
2014-06-05 08:00:00, 70
2014-06-05 08:30:00,  0
2014-06-05 09:00:00,213
2014-06-05 09:30:00,142
2014-06-05 10:00:00, 72
