2014-04-30 09:30:00,12
2014-04-30 10:00:00, 0
2014-04-30 10:30:00, 4
2014-04-30 11:00:00, 8
2014-04-30 11:30:00, 4
2014-04-30 12:00:00,12
2014-04-30 12:30:00, 8
2014-04-30 13:00:00,16
2014-04-30 13:30:00,20
2014-04-30 14:00:00,16
2014-04-30 14:30:00,52
2014-04-30 15:00:00,32
2014-04-30 15:30:00,24
2014-04-30 16:00:00,24
2014-04-30 16:30:00,28
2014-04-30 17:00:00, 8
2014-04-30 17:30:00,12
2014-04-30 18:00:00,12
2014-04-30 18:30:00, 4
2014-04-30 19:00:00,28
2014-04-30 19:30:00,72
2014-04-30 20:00:00,44
2014-04-30 20:30:00,28
2014-04-30 21:00:00,28
2014-04-30 21:30:00,40
2014-04-30 22:00:00,24
2014-04-30 22:30:00,12
2014-04-30 23:00:00, 0
2014-04-30 23:30:00,16
2014-05-01 00:00:00, 0
2014-05-01 00:30:00, 0
2014-05-01 01:00:00, 4
2014-05-01 01:30:00, 0
2014-05-01 02:00:00, 0
2014-05-01 02:30:00, 0
2014-05-01 03:00:00, 0
2014-05-01 03:30:00, 0
2014-05-01 04:00:00, 0
2014-05-01 04:30:00, 0
2014-05-01 05:00:00, 0
2014-05-01 05:30:00, 0
2014-05-01 06:00:00, 0
2014-05-01 06:30:00, 0
2014-05-01 07:00:00, 0
2014-05-01 07:30:00, 4
2014-05-01 08:00:00, 0
2014-05-01 08:30:00, 8
2014-05-01 09:00:00, 0
2014-05-01 09:30:00, 0
2014-05-01 10:00:00, 4
2014-05-01 10:30:00,12
2014-05-01 11:00:00, 8
2014-05-01 11:30:00, 4
2014-05-01 12:00:00,24
2014-05-01 12:30:00, 4
2014-05-01 13:00:00,24
2014-05-01 13:30:00, 4
2014-05-01 14:00:00,16
2014-05-01 14:30:00,28
2014-05-01 15:00:00,28
2014-05-01 15:30:00,44
2014-05-01 16:00:00, 0
2014-05-01 16:30:00, 0
2014-05-01 17:00:00, 4
2014-05-01 17:30:00, 0
2014-05-01 18:00:00, 0
2014-05-01 18:30:00, 4
2014-05-01 19:00:00,24
2014-05-01 19:30:00,40
2014-05-01 20:00:00,36
2014-05-01 20:30:00,40
2014-05-01 21:00:00,44
2014-05-01 21:30:00,20
2014-05-01 22:00:00,28
2014-05-01 22:30:00, 8
2014-05-01 23:00:00,24
2014-05-01 23:30:00,12
2014-05-02 00:00:00, 8
2014-05-02 00:30:00, 4
2014-05-02 01:00:00, 0
2014-05-02 01:30:00, 0
2014-05-02 02:00:00, 0
2014-05-02 02:30:00, 0
2014-05-02 03:00:00, 0
2014-05-02 03:30:00, 0
2014-05-02 04:00:00, 0
2014-05-02 04:30:00, 0
2014-05-02 05:00:00, 0
2014-05-02 05:30:00, 0
2014-05-02 06:00:00, 0
2014-05-02 06:30:00, 0
2014-05-02 07:00:00, 0
2014-05-02 07:30:00, 0
2014-05-02 08:00:00, 5
2014-05-02 08:30:00, 0
2014-05-02 09:00:00, 0
2014-05-02 09:30:00,15
2014-05-02 10:00:00, 0
2014-05-02 10:30:00,15
2014-05-02 11:00:00,10
2014-05-02 11:30:00,15
2014-05-02 12:00:00,10
2014-05-02 12:30:00, 5
2014-05-02 13:00:00, 5
2014-05-02 13:30:00,25
2014-05-02 14:00:00,10
2014-05-02 14:30:00,20
2014-05-02 15:00:00,35
2014-05-02 15:30:00,15
2014-05-02 16:00:00, 5
2014-05-02 16:30:00,30
2014-05-02 17:00:00,10
2014-05-02 17:30:00,10
2014-05-02 18:00:00, 0
2014-05-02 18:30:00, 5
2014-05-02 19:00:00, 5
2014-05-02 19:30:00,20
2014-05-02 20:00:00,15
2014-05-02 20:30:00,45
2014-05-02 21:00:00,40
2014-05-02 21:30:00,25
2014-05-02 22:00:00,40
2014-05-02 22:30:00,60
2014-05-02 23:00:00,15
2014-05-02 23:30:00, 5
2014-05-03 00:00:00, 0
2014-05-03 00:30:00, 5
2014-05-03 01:00:00, 0
2014-05-03 01:30:00, 0
2014-05-03 02:00:00, 0
2014-05-03 02:30:00, 0
2014-05-03 03:00:00, 4
2014-05-03 03:30:00, 0
2014-05-03 04:00:00, 0
2014-05-03 04:30:00, 0
2014-05-03 05:00:00, 0
2014-05-03 05:30:00, 0
2014-05-03 06:00:00, 0
2014-05-03 06:30:00, 4
2014-05-03 07:00:00, 0
2014-05-03 07:30:00, 0
2014-05-03 08:00:00, 0
2014-05-03 08:30:00, 0
2014-05-03 09:00:00, 4
2014-05-03 09:30:00, 0
2014-05-03 10:00:00, 0
2014-05-03 10:30:00, 0
2014-05-03 11:00:00, 0
2014-05-03 11:30:00, 4
2014-05-03 12:00:00,16
2014-05-03 12:30:00, 4
2014-05-03 13:00:00,48
2014-05-03 13:30:00, 4
2014-05-03 14:00:00,28
2014-05-03 14:30:00, 8
2014-05-03 15:00:00, 4
2014-05-03 15:30:00,12
2014-05-03 16:00:00, 4
2014-05-03 16:30:00, 4
2014-05-03 17:00:00, 0
2014-05-03 17:30:00, 8
