2014-01-23, 4500
2014-01-30,  180
2014-02-06,  837
2014-02-13, 2241
2014-02-20,   45
2014-02-27, 6619
2014-03-06,14937
2014-03-13,10034
2014-03-20, 5120
2014-03-27, 3243
2014-04-03, 4484
2014-04-10, 3410
2014-04-17, 3088
2014-04-24, 3256
2014-05-01, 3604
2014-05-08, 2440
2014-05-15, 1445
2014-05-22,22388
2014-05-29,69833
2014-06-05,66984
2014-06-12,14680
2014-06-19, 1550
2014-06-26,27497
2014-07-03,65273
2014-07-10,52853
2014-07-17,61241
2014-07-24,17174
2014-07-31, 1910
2014-08-07, 1910
2014-08-14, 1892
2014-08-21, 1623
2014-08-28,26309
2014-09-04,24323
2014-09-11,57495
